local-authority-code_A,local-authority-code_B,distance
TVCA,RIB,2.6686974724315338
TVCA,BLA,2.65441945755251
TVCA,ROC,2.668888082598207
TVCA,SRY,2.6854747414975217
TVCA,BRC,2.689165541060671
TVCA,EHA,2.704686043492608
TVCA,EAT,2.7234275645769004
TVCA,BUC,2.7141505012434766
TVCA,ERW,2.7183814119692675
TVCA,BRW,2.726332199629704
TVCA,WBK,2.7385768669338693
TVCA,HOR,2.747505749078023
TVCA,THE,2.7404315602930884
TVCA,WIN,2.7875835836770224
TVCA,MOL,2.8004930971915294
TVCA,GRT,2.804434384231213
TVCA,RIC,2.9983839116827418
TVCA,UTT,2.846316223453137
TVCA,FAR,2.8696113058258295
TVCA,EPS,2.9356743395182
TVCA,RUT,2.895045552022529
TVCA,WOX,2.908236629954211
TVCA,SCA,2.938795160524832
TVCA,SOX,2.942931812269756
TVCA,WNM,2.935682227367558
TVCA,VAL,2.9535172468621695
TVCA,SAL,2.947391370504693
TVCA,EHE,2.972121851270615
TVCA,SUR,2.9709831222438967
TVCA,HAO,2.985948193763082
TVCA,ELM,3.010002638180586
TVCA,MSS,3.0294556977923315
TVCA,WAE,3.06089613412845
TVCA,RUS,3.102748180462008
TVCA,WOK,3.2738206619211785
TVCA,HAT,3.3054925261529595
LCE,BPL,1.9439240671727447
LCE,KWL,2.0357155810323913
LCE,LIV,1.5327109288470848
LCE,KHL,1.372452336814423
LCE,MDB,1.535763444701187
LCE,MAN,1.1708190322455536
LCE,BUN,1.9166294296819628
LCE,BIR,0.9769446053048692
LCE,BBD,1.6675734404286833
LCE,BGW,1.8109986077004805
LCE,LCR,1.2299620894598724
LCE,SAW,0.6915377201831024
LCE,HPL,1.6437772484381437
LCE,BRD,1.4573022357511876
LCE,NGM,0.5422516438902538
LCE,STE,0.9917703573707356
LCE,RCH,1.4762577543114797
LCE,HYN,1.588898425000822
LCE,HAS,0.8617634897856904
LCE,SLF,0.9761958541532526
LCE,OLD,1.3394073183569428
LCE,MTY,1.7666197514963575
LCE,GRY,1.7556977344651128
LCE,BDG,0.5056929886853547
LCE,HCK,4.014873268752217
LCE,WLV,0.46571108314893994
LCE,HAL,1.308350238621019
LCE,WLL,0.8618683065869499
LCE,SHN,1.4246073761261164
LCE,STY,1.010195192236666
LCE,TAM,1.0722464119150503
LCE,GLG,0.502102685670236
LCE,THA,1.4099294547885837
LCE,NTL,1.8257946004776306
LCE,NEL,1.6246892117697511
LCE,PEN,1.7370906083793556
LCE,BOL,1.1265092858779644
LCE,BAR,1.611598780252105
LCE,TVCA,1.6129300211082105
LCE,SND,1.138552174020574
LCE,RCT,1.7269385959060073
LCE,DNC,1.7349930958876023
LCE,TEN,1.7802179992400946
LCE,GMCA,1.0577956906794719
LCE,NWP,1.6260385735192802
LCE,BNS,1.6560395709608293
LCE,NET,0.869136851091628
LCE,ELI,1.9285861315995352
LCE,WRL,1.152129772373962
LCE,RCC,1.7360826852508835
LCE,ROT,1.590663475022429
LCE,PRE,1.555400987756323
LCE,IVC,1.7699321805698147
LCE,NWM,2.033447414474129
LCE,SCR,1.6081955990616705
LCE,WDU,1.7514147910204891
LCE,WYCA,1.5153089283320953
LCE,NECA,1.7995030612608025
LCE,MAS,1.4169677135910979
LCE,CAY,1.7192913930424742
LCE,GAT,1.4210721586003612
LCE,TOB,1.1374496842645179
LCE,HRY,1.663616833190131
LCE,PTE,1.7613901977378796
LCE,DND,1.0400386161163102
LCE,LDS,1.433576867463627
LCE,SWL,1.8427341604494092
LCE,NOW,0.6478273390418534
LCE,TWH,4.759578696022112
LCE,ISL,4.73738182218906
LCE,TOF,1.7115835193667972
LCE,WKF,1.6038237433337843
LCE,SHF,1.390441862208819
LCE,POR,0.5112910709195178
LCE,SFT,1.3328058762168056
LCE,NAY,1.9639653769431145
LCE,STH,0.5245759714926723
LCE,DER,0.8224299131285977
LCE,LIC,0.9898725051715791
LCE,PLY,0.8275152149190547
LCE,LEW,1.6519686372146876
LCE,DEN,1.986918001250227
LCE,DUR,1.9426306289203183
LCE,CLD,1.8136925806818516
LCE,CRF,1.066947254499196
LCE,ASH,1.5951729483599197
LCE,BST,0.6334218238886674
LCE,SCE,1.9909607024436795
LCE,NLK,1.7676532424652107
LCE,LUT,0.6227519684487187
LCE,IPS,0.8551495394777255
LCE,COV,0.7509172286419175
LCE,WGN,1.4029589224394732
LCE,ENF,0.7159094998127695
LCE,STT,1.6990942473141075
LCE,SWK,2.5830474413885343
LCE,DAL,1.8613813357822895
LCE,SWA,1.8219354027773396
LCE,BEN,1.3082602918567963
LCE,FEN,2.001204813303992
LCE,EAY,2.0422449567750403
LCE,LBH,2.939759874189405
LCE,KIR,1.6816566212649722
LCE,WFT,1.1673650976774286
LCE,BGE,1.8719864076618988
LCE,BOS,1.9081614686374953
LCE,COP,2.0648531119064404
LCE,TFW,1.8673478991786001
LCE,CHS,1.5233186436774033
LCE,NTCA,2.0424950418108136
LCE,CMN,2.074523203505801
LCE,DUD,1.0511504835885639
LCE,GRE,1.00089883574867
LCE,MDW,1.6364476329868496
LCE,LAC,2.0543458211198224
LCE,BUR,1.4782328795122912
LCE,SHE,2.0349226009897214
LCE,ROS,1.9650529282314368
LCE,KIN,2.1191495134686855
LCE,CLK,2.048548262263368
LCE,NUN,1.598036818557343
LCE,WRX,2.084673610765553
LCE,PEM,2.154421810164841
LCE,BAI,1.599807726470196
LCE,IOW,2.0538335836968264
LCE,TOR,2.1695097357567277
LCE,CON,2.147036593994371
LCE,BOT,2.1383050642916683
LCE,SLG,1.0411701496782075
LCE,ALL,2.1904606728593463
LCE,WYE,2.0399098159850286
LCE,BAE,2.1566959651420117
LCE,EAL,1.1643868036131026
LCE,CRY,1.0751973905238015
LCE,SOS,1.0894833793672518
LCE,RED,1.7060613516538323
LCE,DOV,2.1152901539697653
LCE,NLN,2.1802462369923923
LCE,HMF,2.8947054427312398
LCE,CWY,2.215565266886432
LCE,AGY,2.2239931571102702
LCE,NTY,1.4647517651172561
LCE,EAS,1.5196277479877474
LCE,RFW,2.031761121686484
LCE,NBL,2.2471614116715086
LCE,LAN,2.130455029620985
LCE,GLO,1.3475763456845267
LCE,GLA,1.2280517207049033
LCE,CAR,2.2468481155728295
LCE,HAA,1.5775218625921659
LCE,GRA,1.9286147683719796
LCE,HNS,1.2123176310296546
LCE,SEG,2.2390360736404795
LCE,HAR,1.489046876577506
LCE,KEC,3.546704490444534
LCE,CMA,2.3062816981463623
LCE,THR,1.983463747082032
LCE,SKP,1.6282699512357868
LCE,NFK,2.2803080817196846
LCE,TAW,1.6014581504900787
LCE,NNO,2.3067147241710484
LCE,SLK,2.2834053935200953
LCE,CGN,2.331624709611619
LCE,BNH,1.4070764286230688
LCE,WYR,2.225499530129976
LCE,GOS,1.452477397124404
LCE,SAY,2.339087642092599
LCE,GWN,2.3541586190407067
LCE,WOC,1.5292768618665662
LCE,WLI,2.3493199269722904
LCE,CAN,1.9767859318512584
LCE,NDE,2.3548868603990494
LCE,CMD,3.4696716046187492
LCE,WSM,3.524931524591244
LCE,STV,1.5510546898982982
LCE,BRE,2.393111599035569
LCE,ROH,2.3689773393810984
LCE,ESX,2.326423100229216
LCE,FIF,2.3408140090963876
LCE,RDG,1.4887124119421848
LCE,ESK,2.378373915756737
LCE,NNT,2.3315566054691477
LCE,POW,2.4371699200725554
LCE,FAL,2.2834191875089296
LCE,NTT,2.328802335497757
LCE,DAR,1.9914613851328775
LCE,LIN,2.4174423238761578
LCE,WLN,2.3247341976783313
LCE,LEC,2.352270470073368
LCE,FLN,2.359893087812186
LCE,NEA,2.41237937062911
LCE,SWT,2.440406326071049
LCE,NEC,2.2940684441051595
LCE,EST,2.3866392012714353
LCE,WRT,2.137816093398669
LCE,DGY,2.488938689927318
LCE,CRW,1.81774949255911
LCE,ERE,2.1855380277944723
LCE,HEF,2.472802050511124
LCE,MLN,2.422282963564062
LCE,BDF,2.3916598816403223
LCE,VGL,2.3943442700493023
LCE,ASF,2.4506617724956845
LCE,ARU,2.3005668138933535
LCE,WLA,2.4210454873637683
LCE,SWD,2.2364813511006196
LCE,HIL,1.848922934971373
LCE,SOM,2.496137020766235
LCE,BPC,1.9086546759498424
LCE,WDE,2.543728775395224
LCE,SFK,2.4996094224068504
LCE,DEV,2.5230559850063847
LCE,BRX,2.033940002793452
LCE,CHW,2.4541798965645767
LCE,FOE,2.5185479508614503
LCE,NWA,2.4994077804468517
LCE,WOR,2.4682108199157127
LCE,AMB,2.4324936415700518
LCE,MIK,2.323637138770354
LCE,HLD,2.5862567097530462
LCE,SHO,2.5543435781093202
LCE,ADU,2.1831604302689662
LCE,NED,2.4994145424598715
LCE,WNT,2.522980258774717
LCE,SOL,2.2794185234436775
LCE,SSO,2.5789485447515954
LCE,AGB,2.6291458254159563
LCE,RDB,1.781726441838827
LCE,WOT,1.8669739833028778
LCE,ESS,2.5095094762110586
LCE,ELS,2.63468482614551
LCE,MON,2.607348126886667
LCE,SHR,2.6242678642832424
LCE,HAV,2.0671407366593875
LCE,CHO,2.4946125235132945
LCE,MDE,2.64691518047521
LCE,CAT,2.523412429512554
LCE,CAS,2.159400053187852
LCE,MAI,2.5646559399134823
LCE,COL,2.5208410961188323
LCE,WND,2.6957619654541984
LCE,MEN,2.6558611940358774
LCE,ANS,2.69331011160592
LCE,BEX,1.9032426787407986
LCE,OXO,1.9829591974775478
LCE,STS,2.6193775556464867
LCE,DBY,2.6285669047571156
LCE,EDN,2.7248858176219146
LCE,EXE,2.073344145611692
LCE,WSK,2.68525619312039
LCE,BNE,1.9145889410872265
LCE,TRF,2.188865972419918
LCE,NSM,2.5856016346731794
LCE,SCB,2.7467560735169485
LCE,RUH,2.1716675532836445
LCE,GLS,2.6860536638478165
LCE,TEI,2.698791653527798
LCE,MAV,2.7176726683773986
LCE,ELN,2.720883623680649
LCE,FYL,2.631134453605564
LCE,WYC,2.7123141157578075
LCE,DST,2.7312121486648175
LCE,LEE,2.6764074462948715
LCE,RYE,2.76816154508278
LCE,STG,2.7709565055339422
LCE,HIG,2.7406086033337167
LCE,ERY,2.75433124482297
LCE,WAT,2.0069709755101406
LCE,SRI,2.5509976207939746
LCE,LND,2.0830587422891065
LCE,ABE,2.517037758061856
LCE,HRW,2.054001828790705
LCE,EPP,2.7297630525643712
LCE,STF,2.7952005342117894
LCE,SPE,2.325351454367783
LCE,GED,2.598710961672366
LCE,EDH,2.3949663024139007
LCE,BRA,2.805299954486575
LCE,CAB,2.230109340887277
LCE,CHE,2.8008332671570475
LCE,MRT,2.141324472330681
LCE,NWL,2.7984075155416877
LCE,KEN,2.7833652446029937
LCE,MRY,2.893809686310231
LCE,CHR,2.8395104228403203
LCE,WEW,2.66990833826625
LCE,BRT,2.562393280681058
LCE,MAL,2.8676785726074536
LCE,BRY,2.411305244791183
LCE,BAB,2.877293518251195
LCE,CHT,2.3718642518435713
LCE,SDE,2.8351671703125274
LCE,WSX,2.8105428424846246
LCE,RUG,2.8476468046396994
LCE,PKN,2.9257246617022172
LCE,ORK,2.929035068619062
LCE,STN,2.1892394750801962
LCE,CHI,2.897256855962765
LCE,HER,2.6852721087276517
LCE,ZET,2.949766875635012
LCE,CAM,2.898324153269335
LCE,SHA,2.9382362624133007
LCE,STA,2.906971254356785
LCE,TON,2.8481412520082316
LCE,WIL,2.95924894519457
LCE,HIN,2.90264360786559
LCE,SKE,2.9632826082133854
LCE,SST,2.9357913784081466
LCE,CHA,2.84594095631919
LCE,OAD,2.506606077187964
LCE,MSU,2.9909502218577906
LCE,OXF,2.957644221018476
LCE,SNO,2.9878030678537084
LCE,DAC,2.852324636835871
LCE,NEW,2.9783816509856926
LCE,BAN,2.983427991024582
LCE,WAR,2.9811978801749497
LCE,EDE,3.0102410115519103
LCE,HRT,2.8777810658122704
LCE,SEL,3.020847825703935
LCE,HAM,2.9717746685278903
LCE,CRA,3.0547617412387327
LCE,LIF,3.000095651463652
LCE,HUN,3.034817498112374
LCE,MEL,3.0626325026993557
LCE,SLA,3.075969455387357
LCE,SEV,3.0205868904222557
LCE,WEA,3.0572639396833514
LCE,CHL,2.9770129621241095
LCE,NYK,3.0944458952520613
LCE,CBF,3.0180375364546594
LCE,TES,3.0705740801707604
LCE,TEW,3.0660389358602074
LCE,RIH,3.1218622378901597
LCE,ABD,3.1287105292519897
LCE,IOS,3.1080494244044123
LCE,HAE,3.1258897122095792
LCE,WAW,3.0199655988210914
LCE,RUN,2.881134386822537
LCE,TAN,3.063340005684423
LCE,DEB,3.1287406468167442
LCE,YOR,2.9791009839864464
LCE,BRO,3.107782624507796
LCE,BAS,3.0340423796497094
LCE,STR,3.137827484160905
LCE,BRM,3.064046437867985
LCE,SGC,3.038255215443788
LCE,NHE,3.096193345807068
LCE,ECA,3.154654154912975
LCE,NKE,3.157975388841368
LCE,EDU,3.042661318495588
LCE,KTT,2.5281213180026065
LCE,TUN,3.1269380716513693
LCE,REI,2.9593623697002225
LCE,COT,3.2303328656238577
LCE,HAG,3.2312209674949286
LCE,WOI,2.927150049585992
LCE,STO,3.2010915965083617
LCE,RIB,3.2629937587906
LCE,BLA,3.112708582457904
LCE,ROC,3.178601597705077
LCE,SRY,3.152122145423159
LCE,BRC,3.067931067601132
LCE,EHA,3.265684090474537
LCE,EAT,2.9791407269544172
LCE,BUC,3.251827411122425
LCE,ERW,3.214601833661725
LCE,BRW,3.230832943188911
LCE,WBK,3.2968461767975947
LCE,HOR,3.29449851402877
LCE,THE,3.1301885407299834
LCE,WIN,3.344276331727791
LCE,MOL,3.326008584264124
LCE,GRT,3.286921312177298
LCE,RIC,2.850870893450783
LCE,UTT,3.4020106172289055
LCE,FAR,3.1382814954341565
LCE,EPS,3.0294466697027596
LCE,RUT,3.450079770996528
LCE,WOX,3.451598037575942
LCE,SCA,3.473212236388271
LCE,SOX,3.47044857790505
LCE,WNM,3.3582131774344193
LCE,VAL,3.4743768655420193
LCE,SAL,3.3374600038727587
LCE,EHE,3.4751537999115634
LCE,SUR,3.3560117920736783
LCE,HAO,3.5162318241376074
LCE,ELM,3.2921090204194576
LCE,MSS,3.4988434978941663
LCE,WAE,3.542356352233145
LCE,RUS,3.5911842727655445
LCE,WOK,3.6202255491528494
LCE,HAT,3.7400177239016155
SND,BPL,2.081274710945461
SND,KWL,1.6316848383424298
SND,LIV,1.8327131009873692
SND,KHL,1.4436863029046383
SND,MDB,1.2865930310916458
SND,MAN,1.6314907223706385
SND,BUN,1.1386198132944076
SND,BIR,1.3207934289721692
SND,BBD,0.8108705291116853
SND,BGW,0.8589828744094328
SND,LCR,0.583490841945764
SND,SAW,0.9259292998799034
SND,HPL,0.6950128958819005
SND,BRD,0.5898725317262189
SND,NGM,1.133980522750964
SND,STE,0.6177522133051238
SND,RCH,0.5852867668752613
SND,HYN,0.638793322315808
SND,HAS,0.6620702429091795
SND,SLF,0.5487858511135529
SND,OLD,0.43484728670068884
SND,MTY,0.6900560605771193
SND,GRY,0.6791087940724305
SND,BDG,1.603229633627311
SND,HCK,5.152808173832261
SND,WLV,0.7664753576440145
SND,HAL,0.26514031058099946
SND,WLL,0.3521306726993414
SND,SHN,0.3153577196608646
SND,STY,0.18966215676093418
SND,TAM,0.14569531396259836
SND,GLG,0.6590977394833178
SND,THA,0.28675692565506194
SND,NTL,0.6920709482952093
SND,NEL,0.4924502243168586
SND,PEN,0.6015335691018867
SND,BOL,0.05862290792057669
SND,BAR,0.4751597695109223
SND,TVCA,0.47546602798212917
SND,LCE,1.138552174020574
SND,RCT,0.5884595655576145
SND,DNC,0.5965538413749129
SND,TEN,0.6417594686221967
SND,GMCA,0.09783555832771616
SND,NWP,0.488888867951113
SND,BNS,0.5217485904222168
SND,NET,0.29365526869946607
SND,ELI,0.793476258851317
SND,WRL,0.1173075355850902
SND,RCC,0.6037280148293946
SND,ROT,0.4626142194400963
SND,PRE,0.43212341211808514
SND,IVC,0.6402827107233574
SND,NWM,3.167484940813854
SND,SCR,0.50511389081452
SND,WDU,0.6394074746328129
SND,WYCA,0.43324116973119775
SND,NECA,0.6953858989192907
SND,MAS,0.37583541507365986
SND,CAY,0.6225856331189351
SND,GAT,0.39224789770444785
SND,TOB,0.3274437528595128
SND,HRY,2.7837928811925847
SND,PTE,0.6861068028932917
SND,DND,0.42961432435052715
SND,LDS,0.45700579833353283
SND,SWL,0.7691910858911438
SND,NOW,0.7694403170508576
SND,TWH,5.892604678817047
SND,ISL,5.870163809817759
SND,TOF,0.6664041214514619
SND,WKF,0.5896854245955859
SND,SHF,0.47581312943262377
SND,POR,1.4190074471771403
SND,SFT,0.46120901724828
SND,NAY,0.9037972823158704
SND,STH,1.3193219183138627
SND,DER,0.7212446896807513
SND,LIC,0.5934071990989558
SND,PLY,0.7224723325327642
SND,LEW,2.7496466939591113
SND,DEN,0.9342915693472886
SND,DUR,0.9012408713387552
SND,CLD,0.8006948934772106
SND,CRF,0.6011123985618305
SND,ASH,0.6586346433860765
SND,BST,1.052936529731619
SND,SCE,0.9506343652016722
SND,NLK,0.7798615871870301
SND,LUT,1.328439698289426
SND,IPS,0.8182170186122498
SND,COV,0.9483184610087149
SND,WGN,0.6316797157749675
SND,ENF,1.0534793346720475
SND,STT,0.765493917461181
SND,SWK,3.6907607492975303
SND,DAL,0.8828207431500552
SND,SWA,0.8557782438732137
SND,BEN,2.3507324999926067
SND,FEN,0.9949334299146643
SND,EAY,1.0352786578277549
SND,LBH,4.049906409696226
SND,KIR,0.794297813867793
SND,WFT,2.167071823203934
SND,BGE,0.9247610179282708
SND,BOS,0.9581606923738836
SND,COP,1.0765864218281018
SND,TFW,0.9334220690969764
SND,CHS,0.7684606176396311
SND,NTCA,1.0627054738511656
SND,CMN,1.0894055121937474
SND,DUD,0.9658877438245728
SND,GRE,1.859159706781072
SND,MDW,0.8969121818112452
SND,LAC,1.1247042127736187
SND,BUR,0.8713022236253986
SND,SHE,1.1122273986175122
SND,ROS,1.068286900414331
SND,KIN,1.1794828754570914
SND,CLK,1.1384102638718558
SND,NUN,0.9338316533572574
SND,WRX,1.1812637695457693
SND,PEM,1.2308421062525257
SND,BAI,0.962636046792492
SND,IOW,1.1675532788100493
SND,TOR,1.2535141193754817
SND,CON,1.2481032576698816
SND,BOT,1.245107574189811
SND,SLG,1.430371044932122
SND,ALL,1.2917808710894927
SND,WYE,1.198146597522519
SND,BAE,1.2726008254369487
SND,EAL,1.9328282436258433
SND,CRY,1.4502736869489754
SND,SOS,1.4075452605878593
SND,RED,1.078287295750083
SND,DOV,1.2711605966709774
SND,NLN,1.3176467311729858
SND,HMF,3.963724856299832
SND,CWY,1.3418085314695263
SND,AGY,1.3534433911969308
SND,NTY,1.1312352074602534
SND,EAS,1.122761522275111
SND,RFW,1.2463916133663764
SND,NBL,1.3794419216387395
SND,LAN,1.3121191676497213
SND,GLO,1.2308764277604005
SND,GLA,1.8870328192521675
SND,CAR,1.3918138127101163
SND,HAA,1.1633349636021966
SND,GRA,1.226228051894017
SND,HNS,1.648761304361699
SND,SEG,1.4158734842611358
SND,HAR,1.26225340566258
SND,KEC,4.623320608818645
SND,CMA,1.475041743447479
SND,THR,1.3061932202886801
SND,SKP,1.2587999240254977
SND,NFK,1.4643282995038567
SND,TAW,1.2768406615305727
SND,NNO,1.4862698643890944
SND,SLK,1.4724964415899444
SND,CGN,1.5039598349978398
SND,BNH,1.412767744758895
SND,WYR,1.4519243946459273
SND,GOS,1.416778181542479
SND,SAY,1.5302687393302057
SND,GWN,1.5405987361330709
SND,WOC,1.3839043261818689
SND,WLI,1.5431440063177861
SND,CAN,1.3685309924696647
SND,NDE,1.5535481944622294
SND,CMD,4.526722994306044
SND,WSM,4.5837091452169485
SND,STV,1.5166409412243964
SND,BRE,1.6150182046864725
SND,ROH,1.6025954422191988
SND,ESX,1.5793222783942844
SND,FIF,1.587578148759467
SND,RDG,1.636876421159753
SND,ESK,1.6186223276609022
SND,NNT,1.5946816923772327
SND,POW,1.6565186798773406
SND,FAL,1.5781815852959271
SND,NTT,1.6032579077362275
SND,DAR,1.4767577240428842
SND,LIN,1.6560020300627813
SND,WLN,1.6057784877182526
SND,LEC,1.6208747607474279
SND,FLN,1.6356500414530764
SND,NEA,1.664967868126656
SND,SWT,1.6893565875309615
SND,NEC,1.6139910665416488
SND,EST,1.6616343439282582
SND,WRT,1.5526637076577259
SND,DGY,1.7300922424501997
SND,CRW,1.5417804457514828
SND,ERE,1.5863495383203303
SND,HEF,1.724305894539839
SND,MLN,1.6987668412178798
SND,BDF,1.683360154981651
SND,VGL,1.6982140221017448
SND,ASF,1.7287136656210296
SND,ARU,1.654624534028258
SND,WLA,1.71463228977721
SND,SWD,1.6331448756446292
SND,HIL,1.6246170108095355
SND,SOM,1.7761484750765497
SND,BPC,1.633102264264835
SND,WDE,1.8133136154354836
SND,SFK,1.7902525959407811
SND,DEV,1.8033870349363204
SND,BRX,1.6332212895233276
SND,CHW,1.771667898354987
SND,FOE,1.8076545357336036
SND,NWA,1.7975312077659282
SND,WOR,1.783205843902046
SND,AMB,1.7707061801977462
SND,MIK,1.724585670701109
SND,HLD,1.8623375138947502
SND,SHO,1.8474192941503824
SND,ADU,1.7146039006058564
SND,NED,1.8322358995485983
SND,WNT,1.845666836177529
SND,SOL,1.7569808694522135
SND,SSO,1.8923622063481436
SND,AGB,1.9214993027542127
SND,RDB,2.2262291567517853
SND,WOT,1.826371753045998
SND,ESS,1.8610828900222336
SND,ELS,1.9281194803194674
SND,MON,1.9154953213622479
SND,SHR,1.9358020315699385
SND,HAV,1.7825391104627035
SND,CHO,1.878151714420488
SND,MDE,1.9636242650724587
SND,CAT,1.9049688338220836
SND,CAS,1.8100265064267331
SND,MAI,1.9356936801673257
SND,COL,1.9161503623470133
SND,WND,3.5971134977521007
SND,MEN,1.9905561350426377
SND,ANS,2.0165414163713176
SND,BEX,2.034612754912142
SND,OXO,1.9293121355088676
SND,STS,1.9834514215087977
SND,DBY,1.9908719284986445
SND,EDN,2.0519245702644566
SND,EXE,1.9148640453440324
SND,WSK,2.032278940081133
SND,BNE,2.1541249122759023
SND,TRF,1.9004163716479456
SND,NSM,1.9940568578863116
SND,SCB,2.080407389037968
SND,RUH,1.9235650094545855
SND,GLS,2.048829292369696
SND,TEI,2.0563190235915503
SND,MAV,2.067143749662625
SND,ELN,2.0759349986493114
SND,FYL,2.032852423930348
SND,WYC,2.0732065661448753
SND,DST,2.0879188144069505
SND,LEE,2.061208436724202
SND,RYE,2.1109744559075665
SND,STG,2.1159052647488954
SND,HIG,2.1042294599534475
SND,ERY,2.1156881199930755
SND,WAT,2.2388096607929815
SND,SRI,2.0416210985627585
SND,LND,2.108397948212927
SND,ABE,2.054984840129772
SND,HRW,2.3686700524759274
SND,EPP,2.1368162345493062
SND,STF,2.173935732477738
SND,SPE,2.04971713875638
SND,GED,2.1008278010202104
SND,EDH,2.08151407266684
SND,BRA,2.2030892763617134
SND,CAB,2.1281469486197366
SND,CHE,2.214146870426694
SND,MRT,2.5156540728463854
SND,NWL,2.2200942081173825
SND,KEN,2.2161775984753667
SND,MRY,2.2728216107250416
SND,CHR,2.247607958564523
SND,WEW,2.180741304498128
SND,BRT,2.152603777991935
SND,MAL,2.2678287995280217
SND,BRY,2.145578856717121
SND,BAB,2.2745864289625133
SND,CHT,2.155209038245959
SND,SDE,2.255481597976185
SND,WSX,2.2473552346402177
SND,RUG,2.2692524155067018
SND,PKN,2.310192533382258
SND,ORK,2.3131458235027913
SND,STN,2.4247078856436612
SND,CHI,2.299247362535279
SND,HER,2.218070393594685
SND,ZET,2.3377403917052986
SND,CAM,2.312568009785684
SND,SHA,2.3395087002847936
SND,STA,2.3261682604736
SND,TON,2.3166585006748543
SND,WIL,2.376226430653996
SND,HIN,2.3502863542251453
SND,SKE,2.3806363280665552
SND,SST,2.3704662223237287
SND,CHA,2.337919355875589
SND,OAD,2.285250085309292
SND,MSU,2.408771825467012
SND,OXF,2.3956147616997816
SND,SNO,2.4118800700589222
SND,DAC,2.356786980541807
SND,NEW,2.415586445542213
SND,BAN,2.4294905375557914
SND,WAR,2.4296110110429634
SND,EDE,2.443887005313111
SND,HRT,2.3862059663968958
SND,SEL,2.451508522776053
SND,HAM,2.4334682932180436
SND,CRA,2.473799823780333
SND,LIF,2.4569037985701083
SND,HUN,2.4766907916988696
SND,MEL,2.4939957713637173
SND,SLA,2.503262778344521
SND,SEV,2.48345818103794
SND,WEA,2.503510674144024
SND,CHL,2.467855738535767
SND,NYK,2.527326665232944
SND,CBF,2.4952745796357587
SND,TES,2.5208894283301526
SND,TEW,2.5209672834187455
SND,RIH,2.5540806969844216
SND,ABD,2.5624767850106083
SND,IOS,2.554815072593511
SND,HAE,2.5641526798619956
SND,WAW,2.515898513201488
SND,RUN,2.470549499596915
SND,TAN,2.5398567390327087
SND,DEB,2.571353892030646
SND,YOR,2.515125371802287
SND,BRO,2.5721389781479282
SND,BAS,2.542544921587719
SND,STR,2.5900028920392026
SND,BRM,2.5596147744721076
SND,SGC,2.549592816785716
SND,NHE,2.5788606995177634
SND,ECA,2.6107381858673167
SND,NKE,2.6129206264898586
SND,EDU,2.562932025322417
SND,KTT,2.752250659967529
SND,TUN,2.6159864200140235
SND,REI,2.560410365960356
SND,COT,2.6907121782297003
SND,HAG,2.6995052613930275
SND,WOI,2.5954823501628512
SND,STO,2.6871624628232937
SND,RIB,2.734322729278662
SND,BLA,2.67223284418119
SND,ROC,2.7049111498814336
SND,SRY,2.7071867751663463
SND,BRC,2.6811741693638003
SND,EHA,2.759695377529448
SND,EAT,2.6759618481296816
SND,BUC,2.761310309112294
SND,ERW,2.7513163158342073
SND,BRW,2.7623710824700853
SND,WBK,2.7936500049948947
SND,HOR,2.798914098146888
SND,THE,2.737854445906133
SND,WIN,2.8435377834256967
SND,MOL,2.846013948810754
SND,GRT,2.835286499791277
SND,RIC,2.836468688259304
SND,UTT,2.903575683543281
SND,FAR,2.8312555922290876
SND,EPS,2.8440062247148736
SND,RUT,2.953397799947814
SND,WOX,2.962911266292371
SND,SCA,2.9912010095178534
SND,SOX,2.9930785961449526
SND,WNM,2.9500401077691905
SND,VAL,3.001661922593386
SND,SAL,2.9512433150864603
SND,EHE,3.0146685189733398
SND,SUR,2.973826639157385
SND,HAO,3.038157366941096
SND,ELM,2.9802279049444027
SND,MSS,3.0620907945916684
SND,WAE,3.0984028811662396
SND,RUS,3.143641742677844
SND,WOK,3.2717501613681277
SND,HAT,3.3330633084854067
RCT,BPL,2.3827170946936658
RCT,KWL,1.7175840188197282
RCT,LIV,2.220726468035412
RCT,KHL,1.7981703617863003
RCT,MDB,1.528679482241236
RCT,MAN,2.09087692372889
RCT,BUN,1.0525836768046812
RCT,BIR,1.786241276126524
RCT,BBD,0.7700751955432968
RCT,BGW,0.6749999402327233
RCT,LCR,0.874114871919163
RCT,SAW,1.4430012846495122
RCT,HPL,0.6045214975550919
RCT,BRD,0.6775357798371262
RCT,NGM,1.6812568018930385
RCT,STE,1.0483159320662916
RCT,RCH,0.6494459125371835
RCT,HYN,0.5852665925694911
RCT,HAS,1.1439551440283877
RCT,SLF,0.9956133549476466
RCT,OLD,0.6207576372911396
RCT,MTY,0.36569829823810407
RCT,GRY,0.36164570773833987
RCT,BDG,2.18814402025653
RCT,HCK,5.741243160809102
RCT,WLV,1.3417652368187671
RCT,HAL,0.4931358939308383
RCT,WLL,0.908115669234696
RCT,SHN,0.3487554156863594
RCT,STY,0.7391668836285338
RCT,TAM,0.676093953467162
RCT,GLG,1.2439244940040592
RCT,THA,0.3405519291304094
RCT,NTL,0.14957586716818733
RCT,NEL,0.14863740485362484
RCT,PEN,0.08589595090130246
RCT,BOL,0.6057200955216658
RCT,BAR,0.13297043173902479
RCT,TVCA,0.12474785073442603
RCT,LCE,1.7269385959060073
