local-authority-code_A,local-authority-code_B,distance
CRY,CAY,1.8815203655414194
PLY,BIR,1.8815736079544767
BIR,PLY,1.8815736079544767
RIH,THE,1.881731096247904
THE,RIH,1.881731096247904
EDE,STN,1.881763454762885
STN,EDE,1.881763454762885
BGE,THE,1.8817882156879564
THE,BGE,1.8817882156879564
HCK,CRF,1.8818266276985791
CRF,HCK,1.8818266276985791
LIF,SHA,1.8818848421185117
SHA,LIF,1.8818848421185117
NWL,DOV,1.881957308946839
DOV,NWL,1.881957308946839
FOE,RCC,1.8819803397470094
RCC,FOE,1.8819803397470094
GRT,PEN,1.8820327647696107
PEN,GRT,1.8820327647696107
WOK,FYL,1.8820720512688403
FYL,WOK,1.8820720512688403
NBL,WOC,1.882072625434099
WOC,NBL,1.882072625434099
BNH,HIG,1.882118410511582
HIG,BNH,1.882118410511582
ASF,NED,1.8821411646857942
NED,ASF,1.8821411646857942
TAW,SHE,1.8821743018865222
SHE,TAW,1.8821743018865222
BUN,BPC,1.882176909267675
BPC,BUN,1.882176909267675
CRF,LIC,1.8822094251101342
LIC,CRF,1.8822094251101342
RCC,ENF,1.8822101272484284
ENF,RCC,1.8822101272484284
DAR,MON,1.882213537723345
MON,DAR,1.882213537723345
MSU,KIR,1.8822441295717098
KIR,MSU,1.8822441295717098
PKN,MDB,1.8822607125630273
MDB,PKN,1.8822607125630273
POR,PLY,1.8822818939771229
PLY,POR,1.8822818939771229
RCC,BNE,1.882304883647684
BNE,RCC,1.882304883647684
NEW,SRI,1.8823173724983782
SRI,NEW,1.8823173724983782
HOR,YOR,1.8824332039273128
YOR,HOR,1.8824332039273128
SWT,RUT,1.8824507076455033
RUT,SWT,1.8824507076455033
TOR,NWA,1.8824861757885172
NWA,TOR,1.8824861757885172
HYN,BPC,1.8825198933015412
BPC,HYN,1.8825198933015412
SHN,GOS,1.8825383399484947
GOS,SHN,1.8825383399484947
RYE,MOL,1.8825775007186556
MOL,RYE,1.8825775007186556
RIH,RDG,1.8825957098411095
RDG,RIH,1.8825957098411095
GOS,TOR,1.8826842920843325
TOR,GOS,1.8826842920843325
STV,PRE,1.8827270904535722
PRE,STV,1.8827270904535722
LND,BUN,1.8827314463086344
BUN,LND,1.8827314463086344
MAL,HIG,1.882748296032516
HIG,MAL,1.882748296032516
GWN,NET,1.882752869283123
NET,GWN,1.882752869283123
ROT,EAS,1.8827663872382059
EAS,ROT,1.8827663872382059
CHE,MSS,1.8827875833827208
MSS,CHE,1.8827875833827208
BGE,SPE,1.8827882224057915
SPE,BGE,1.8827882224057915
LEE,TFW,1.8828789247218778
TFW,LEE,1.8828789247218778
PEN,WSM,1.8829348945411444
WSM,PEN,1.8829348945411444
PEM,LAC,1.8829361673836487
LAC,PEM,1.8829361673836487
BAS,RIH,1.8829414086223073
RIH,BAS,1.8829414086223073
WND,BOL,1.8829521859055391
BOL,WND,1.8829521859055391
GRA,KIR,1.8829567484901433
KIR,GRA,1.8829567484901433
FOE,MAI,1.8830443123845908
MAI,FOE,1.8830443123845908
CBF,BPL,1.8832513425208839
BPL,CBF,1.8832513425208839
HCK,CAY,1.8832692429691456
CAY,HCK,1.8832692429691456
HOR,MAN,1.883384670415295
MAN,HOR,1.883384670415295
WLL,TEN,1.883457434310311
TEN,WLL,1.883457434310311
THA,MAS,1.883505769404133
MAS,THA,1.883505769404133
SRI,WIN,1.8835206082979672
WIN,SRI,1.8835206082979672
AMB,CAT,1.8835641058698218
CAT,AMB,1.8835641058698218
MOL,BUR,1.8836070913268463
BUR,MOL,1.8836070913268463
UTT,SSO,1.8836073856181632
SSO,UTT,1.8836073856181632
NSM,YOR,1.8836182888791075
YOR,NSM,1.8836182888791075
BPL,TES,1.8836285349264106
TES,BPL,1.8836285349264106
CMN,BOS,1.883761560201494
BOS,CMN,1.883761560201494
TES,WYR,1.8838159751159858
WYR,TES,1.8838159751159858
PEM,SWD,1.8838508648747845
SWD,PEM,1.8838508648747845
BNH,ERY,1.8838600389574152
ERY,BNH,1.8838600389574152
ERE,EXE,1.8838636785537493
EXE,ERE,1.8838636785537493
SAL,FLN,1.8838817806196706
FLN,SAL,1.8838817806196706
NAY,HAL,1.8839500587420874
HAL,NAY,1.8839500587420874
AMB,DGY,1.8839550346644771
DGY,AMB,1.8839550346644771
ANN,SLA,1.8839698965083185
SLA,ANN,1.8839698965083185
SWA,ASH,1.8840401061709404
ASH,SWA,1.8840401061709404
LUT,WYR,1.8840512756414483
WYR,LUT,1.8840512756414483
REI,BRD,1.8840763629062627
BRD,REI,1.8840763629062627
WYR,DAC,1.8840764674327075
DAC,WYR,1.8840764674327075
BFS,KWL,1.8841148704021686
KWL,BFS,1.8841148704021686
DEN,HUN,1.8841205455233716
HUN,DEN,1.8841205455233716
HAT,CRA,1.884131737575255
CRA,HAT,1.884131737575255
PKN,PEN,1.8841353801687146
PEN,PKN,1.8841353801687146
CHS,EDE,1.884138938801205
EDE,CHS,1.884138938801205
MDE,OLD,1.884164818596687
OLD,MDE,1.884164818596687
SHR,CON,1.8841969121182853
CON,SHR,1.8841969121182853
HAL,HRY,1.8842396218711757
HRY,HAL,1.8842396218711757
SEL,WOT,1.884323982757086
WOT,SEL,1.884323982757086
CGN,SAY,1.8843481732824692
SAY,CGN,1.8843481732824692
BRM,NNO,1.8843553575144751
NNO,BRM,1.8843553575144751
FMO,AGY,1.884363289819449
AGY,FMO,1.884363289819449
NMD,WRX,1.8844060656405712
WRX,NMD,1.8844060656405712
ARU,BGE,1.884411932535021
BGE,ARU,1.884411932535021
EDE,BNH,1.8844737100961813
BNH,EDE,1.8844737100961813
TOR,TAW,1.8845762739040268
TAW,TOR,1.8845762739040268
EHA,CHO,1.8845815772209882
CHO,EHA,1.8845815772209882
CWY,BAN,1.8846119772246122
BAN,CWY,1.8846119772246122
RUT,CAR,1.8846818999457282
CAR,RUT,1.8846818999457282
GRT,BBD,1.8847621833995387
BBD,GRT,1.8847621833995387
RIC,BBD,1.884782273208686
BBD,RIC,1.884782273208686
BRM,TEN,1.884789601778157
TEN,BRM,1.884789601778157
BRA,TFW,1.8848006750175088
TFW,BRA,1.8848006750175088
BRD,SWA,1.884852542210423
SWA,BRD,1.884852542210423
BOL,HAR,1.8848747138755617
HAR,BOL,1.8848747138755617
LAC,SWT,1.8850066001942336
SWT,LAC,1.8850066001942336
RCC,SWD,1.8850193885131163
SWD,RCC,1.8850193885131163
TOF,SCA,1.8850321391308904
SCA,TOF,1.8850321391308904
RIC,HYN,1.8850860170481014
HYN,RIC,1.8850860170481014
PEN,ISL,1.8851322262007386
ISL,PEN,1.8851322262007386
LIC,MTY,1.8851420460443358
MTY,LIC,1.8851420460443358
UTT,STT,1.8851702426625407
STT,UTT,1.8851702426625407
NKE,ALL,1.8851983367517509
ALL,NKE,1.8851983367517509
WRL,RUH,1.8852006864997213
RUH,WRL,1.8852006864997213
WGN,CMD,1.8852139284184186
CMD,WGN,1.8852139284184186
BUR,CHI,1.8852403944818397
CHI,BUR,1.8852403944818397
DEN,IVC,1.8852467099738541
IVC,DEN,1.8852467099738541
BRA,DST,1.885257551106826
DST,BRA,1.885257551106826
MON,DAL,1.8852587081613708
DAL,MON,1.8852587081613708
SSO,THR,1.8852736162207453
THR,SSO,1.8852736162207453
ESK,SOL,1.8853277595204996
SOL,ESK,1.8853277595204996
SHO,NWP,1.885396337936734
NWP,SHO,1.885396337936734
TES,NOW,1.885403570410607
NOW,TES,1.885403570410607
CHT,MSU,1.885521161633301
MSU,CHT,1.885521161633301
EXE,CHA,1.8856897176098681
CHA,EXE,1.8856897176098681
WAT,FLN,1.885733996312981
FLN,WAT,1.885733996312981
BUR,NWM,1.8857731249487242
NWM,BUR,1.8857731249487242
SEL,AGY,1.8857734329201723
AGY,SEL,1.8857734329201723
TWH,ROS,1.885778827464798
ROS,TWH,1.885778827464798
NEW,PEN,1.8857813633793297
PEN,NEW,1.8857813633793297
EAS,KHL,1.8857855386006104
KHL,EAS,1.8857855386006104
PRE,HAT,1.8858352620340104
HAT,PRE,1.8858352620340104
DND,KWL,1.8858419237583934
KWL,DND,1.8858419237583934
BRT,DOV,1.8858590041541152
DOV,BRT,1.8858590041541152
CHW,MOL,1.885861226807414
MOL,CHW,1.885861226807414
BRE,MAV,1.885876672669895
MAV,BRE,1.885876672669895
WOI,TOB,1.8859375300998962
TOB,WOI,1.8859375300998962
EDH,NEC,1.8860105248219994
NEC,EDH,1.8860105248219994
STO,COL,1.88601751455012
COL,STO,1.88601751455012
BNS,LEE,1.8860652717968749
LEE,BNS,1.8860652717968749
WLA,WAT,1.8860722329081119
WAT,WLA,1.8860722329081119
ANN,PEM,1.8860977473114382
PEM,ANN,1.8860977473114382
BRD,FAR,1.886164487267869
FAR,BRD,1.886164487267869
MTY,BNE,1.8862635184634076
BNE,MTY,1.8862635184634076
WND,EDE,1.8863984477306033
EDE,WND,1.8863984477306033
ENF,BBD,1.8864390565883615
BBD,ENF,1.8864390565883615
BBD,ANS,1.886474993317028
ANS,BBD,1.886474993317028
YOR,STH,1.8865013149423127
STH,YOR,1.8865013149423127
CWY,WLI,1.886571815722222
WLI,CWY,1.886571815722222
SCE,WOI,1.8866130710632834
WOI,SCE,1.8866130710632834
RCT,SEL,1.8866393742696217
SEL,RCT,1.8866393742696217
BRY,CLD,1.8867020411241786
CLD,BRY,1.8867020411241786
SEG,NKE,1.8867393654625113
NKE,SEG,1.8867393654625113
KWL,EAL,1.8867507368797534
EAL,KWL,1.8867507368797534
SCE,EPS,1.886765410144226
EPS,SCE,1.886765410144226
CRW,MAN,1.8867861078452364
MAN,CRW,1.8867861078452364
STO,SWL,1.8868052982404513
SWL,STO,1.8868052982404513
DUD,SWL,1.8868533538220602
SWL,DUD,1.8868533538220602
NET,MIK,1.8868819130165977
MIK,NET,1.8868819130165977
NMD,EDH,1.8868865543035436
EDH,NMD,1.8868865543035436
CLK,TAM,1.8869146008322106
TAM,CLK,1.8869146008322106
BRT,MDE,1.8869263146644768
MDE,BRT,1.8869263146644768
SCB,MEA,1.8869268409677014
MEA,SCB,1.8869268409677014
HPL,EHE,1.886941291345254
EHE,HPL,1.886941291345254
FAL,MUL,1.8869797819434255
MUL,FAL,1.8869797819434255
CHO,SPE,1.887052194713947
SPE,CHO,1.887052194713947
HMF,MTY,1.8870563388423194
MTY,HMF,1.8870563388423194
FYL,FEN,1.8871393504702094
FEN,FYL,1.8871393504702094
MAV,MAL,1.8871483549468682
MAL,MAV,1.8871483549468682
RCT,HER,1.887170092858554
HER,RCT,1.887170092858554
BEN,SWT,1.8871895563239045
SWT,BEN,1.8871895563239045
WDU,DEN,1.8871918739857172
DEN,WDU,1.8871918739857172
SRI,BFS,1.8872009770980174
BFS,SRI,1.8872009770980174
LBC,LIV,1.8872031847185098
LIV,LBC,1.8872031847185098
KIR,MSS,1.8872099596643517
MSS,KIR,1.8872099596643517
THA,ERE,1.8872142656054556
ERE,THA,1.8872142656054556
STO,SCE,1.8872379052757924
SCE,STO,1.8872379052757924
RCH,IOW,1.8872525205943371
IOW,RCH,1.8872525205943371
CHE,DAR,1.887326101906759
DAR,CHE,1.887326101906759
ROH,DNC,1.887600896865744
DNC,ROH,1.887600896865744
HNS,POW,1.887602123606422
POW,HNS,1.887602123606422
SEG,SEV,1.8876208570213926
SEV,SEG,1.8876208570213926
SLG,PRE,1.8876838034597079
PRE,SLG,1.8876838034597079
CLK,LDS,1.887742728007677
LDS,CLK,1.887742728007677
MEN,MAI,1.887750522821569
MAI,MEN,1.887750522821569
GRY,SDE,1.8878001268587254
SDE,GRY,1.8878001268587254
GED,AGY,1.8878687356151378
AGY,GED,1.8878687356151378
ERW,TAM,1.8878891967743434
TAM,ERW,1.8878891967743434
WSM,HAL,1.8879007793852995
HAL,WSM,1.8879007793852995
WYE,COL,1.8879140992608285
COL,WYE,1.8879140992608285
BRC,SFT,1.8879312741157774
SFT,BRC,1.8879312741157774
DRS,EDU,1.8879682215465325
EDU,DRS,1.8879682215465325
EHA,DEN,1.88807990465925
DEN,EHA,1.88807990465925
CAY,BRX,1.8882199388803653
BRX,CAY,1.8882199388803653
WBK,GRY,1.8882219133018943
GRY,WBK,1.8882219133018943
ALL,CAY,1.8882807799445933
CAY,ALL,1.8882807799445933
NAY,PEN,1.8883278517969009
PEN,NAY,1.8883278517969009
SCA,WRX,1.888393360997679
WRX,SCA,1.888393360997679
TON,BST,1.8884097021131954
BST,TON,1.8884097021131954
IVC,STY,1.888419345617283
STY,IVC,1.888419345617283
PRE,WAT,1.8884554935042805
WAT,PRE,1.8884554935042805
HAG,HAV,1.8884609636793268
HAV,HAG,1.8884609636793268
BST,THR,1.8884895443020155
THR,BST,1.8884895443020155
LBH,CHW,1.888526570212259
CHW,LBH,1.888526570212259
KEC,WGN,1.8885280408210736
WGN,KEC,1.8885280408210736
SGC,WSK,1.8885374510883524
WSK,SGC,1.8885374510883524
ROS,SWK,1.888551999843043
SWK,ROS,1.888551999843043
LDS,MAL,1.8885781951170957
MAL,LDS,1.8885781951170957
TES,ESK,1.8886798398912634
ESK,TES,1.8886798398912634
GLG,WRX,1.8886980435827674
WRX,GLG,1.8886980435827674
SHN,WAE,1.8887279052988035
WAE,SHN,1.8887279052988035
CHW,KIN,1.8887535398776025
KIN,CHW,1.8887535398776025
WIN,SFT,1.8887600199115566
SFT,WIN,1.8887600199115566
HAG,EHA,1.8887603399581994
EHA,HAG,1.8887603399581994
RIB,HRW,1.8888060691945452
HRW,RIB,1.8888060691945452
NWP,EDN,1.8888242830789237
EDN,NWP,1.8888242830789237
STF,TUN,1.8888299240880368
TUN,STF,1.8888299240880368
SEL,MAI,1.8888326637252069
MAI,SEL,1.8888326637252069
MDE,PRE,1.888846073496443
PRE,MDE,1.888846073496443
KEC,EDE,1.8888829019005542
EDE,KEC,1.8888829019005542
NTL,NEA,1.8889008102515605
NEA,NTL,1.8889008102515605
WLA,EAT,1.888923922933149
EAT,WLA,1.888923922933149
TOF,HAR,1.888925375220275
HAR,TOF,1.888925375220275
SWL,WOC,1.8890472463600918
WOC,SWL,1.8890472463600918
WLA,PKN,1.8890622803713994
PKN,WLA,1.8890622803713994
GAT,CHT,1.8890932526537423
CHT,GAT,1.8890932526537423
NWP,FEN,1.8891474593344255
FEN,NWP,1.8891474593344255
SKP,THR,1.8892241746836052
THR,SKP,1.8892241746836052
LIV,SPE,1.889235981990654
SPE,LIV,1.889235981990654
BAE,ELN,1.889341500153762
ELN,BAE,1.889341500153762
EAS,BST,1.889375485001334
BST,EAS,1.889375485001334
SWT,HER,1.8895148646191684
HER,SWT,1.8895148646191684
VGL,EPS,1.889589296538575
EPS,VGL,1.889589296538575
MEL,EDE,1.8896761363108403
EDE,MEL,1.8896761363108403
SHA,NWA,1.8897494862762385
NWA,SHA,1.8897494862762385
HAS,SGC,1.8897496055725123
SGC,HAS,1.8897496055725123
TEW,MSU,1.8898037242117636
MSU,TEW,1.8898037242117636
EPP,SEG,1.8898050746365185
SEG,EPP,1.8898050746365185
HAA,ERY,1.8898145152726777
ERY,HAA,1.8898145152726777
FMO,RFW,1.889827101097657
RFW,FMO,1.889827101097657
ROT,SWT,1.8898308435051703
SWT,ROT,1.8898308435051703
IOW,NEL,1.8898689418154098
NEL,IOW,1.8898689418154098
DOV,BAE,1.8898856234052173
BAE,DOV,1.8898856234052173
WYR,BAN,1.8898921553092132
BAN,WYR,1.8898921553092132
MAN,EDU,1.8899341081231469
EDU,MAN,1.8899341081231469
HRY,WGN,1.8899426589363668
WGN,HRY,1.8899426589363668
MDW,HIG,1.8900411499958891
HIG,MDW,1.8900411499958891
BPL,RDG,1.8900733979180298
RDG,BPL,1.8900733979180298
RCT,MOL,1.89013137396341
MOL,RCT,1.89013137396341
MEA,FYL,1.890152235310805
FYL,MEA,1.890152235310805
MSS,EDE,1.8901621767768406
EDE,MSS,1.8901621767768406
EDE,BPL,1.8901787001975467
BPL,EDE,1.8901787001975467
IPS,BRM,1.8902215466077275
BRM,IPS,1.8902215466077275
LBC,LAC,1.8903508738455415
LAC,LBC,1.8903508738455415
NKE,CRF,1.8903526176018526
CRF,NKE,1.8903526176018526
CAR,NMD,1.8903526532586843
NMD,CAR,1.8903526532586843
SLF,CRY,1.8903614776709396
CRY,SLF,1.8903614776709396
LDS,SSO,1.8903641088960146
SSO,LDS,1.8903641088960146
SST,ROC,1.8904395363156303
ROC,SST,1.8904395363156303
PEM,SKP,1.8904572467735554
SKP,PEM,1.8904572467735554
DGY,WLL,1.8904728319381552
WLL,DGY,1.8904728319381552
SEL,ADU,1.890491017254702
ADU,SEL,1.890491017254702
CLK,ABC,1.8905947375778953
ABC,CLK,1.8905947375778953
TOF,HAE,1.8906048552519044
HAE,TOF,1.8906048552519044
HAG,BRO,1.8906053016703508
BRO,HAG,1.8906053016703508
RCH,MDE,1.8906187036140225
MDE,RCH,1.8906187036140225
HAE,NWM,1.8906343977411557
NWM,HAE,1.8906343977411557
WIN,HAG,1.8906612665913372
HAG,WIN,1.8906612665913372
DNC,ASF,1.8906707804794824
ASF,DNC,1.8906707804794824
NEC,EAY,1.890693583616854
EAY,NEC,1.890693583616854
WLL,PLY,1.8907305965334038
PLY,WLL,1.8907305965334038
LIV,WEW,1.8908114051721283
WEW,LIV,1.8908114051721283
PEN,DST,1.8908329882960444
DST,PEN,1.8908329882960444
WEW,MTY,1.890877545615516
MTY,WEW,1.890877545615516
STH,SFT,1.8908834444678964
SFT,STH,1.8908834444678964
CAS,LDS,1.8909660796706327
LDS,CAS,1.8909660796706327
FEN,SFT,1.8910149203927569
SFT,FEN,1.8910149203927569
NEC,GRA,1.891036058177281
GRA,NEC,1.891036058177281
HER,STT,1.891105801419787
STT,HER,1.891105801419787
GRT,HYN,1.8911625666729237
HYN,GRT,1.8911625666729237
STO,RCC,1.8911707587538849
RCC,STO,1.8911707587538849
CHW,WFT,1.8911802433627158
WFT,CHW,1.8911802433627158
PEM,HYN,1.8911825750398268
HYN,PEM,1.8911825750398268
BAB,STA,1.8912294711029798
STA,BAB,1.8912294711029798
MDB,HAR,1.8912861935901153
HAR,MDB,1.8912861935901153
WYC,TEN,1.8913027727289977
TEN,WYC,1.8913027727289977
GRA,SSO,1.8913990993519514
SSO,GRA,1.8913990993519514
TEI,ARU,1.8914600436537337
ARU,TEI,1.8914600436537337
SLA,BDF,1.8914928028713451
BDF,SLA,1.8914928028713451
SNO,IOW,1.8915422693248427
IOW,SNO,1.8915422693248427
SGC,RYE,1.8916077360620491
RYE,SGC,1.8916077360620491
IVC,GWN,1.8916411879440165
GWN,IVC,1.8916411879440165
FIF,HIG,1.89176170943056
HIG,FIF,1.89176170943056
CRF,BRX,1.891835668643006
BRX,CRF,1.891835668643006
THR,TAM,1.8918454135847869
TAM,THR,1.8918454135847869
HPL,FOE,1.891848062446963
FOE,HPL,1.891848062446963
NGM,SWA,1.891873875686428
SWA,NGM,1.891873875686428
WIL,RIH,1.8919273797801794
RIH,WIL,1.8919273797801794
EAT,BRO,1.8920476304693348
BRO,EAT,1.8920476304693348
MTY,NHE,1.8920772155364578
NHE,MTY,1.8920772155364578
RIC,SHN,1.89207935484239
SHN,RIC,1.89207935484239
BGE,HIL,1.892090064374737
HIL,BGE,1.892090064374737
EXE,CHO,1.892094390041819
CHO,EXE,1.892094390041819
RUH,HAE,1.8921559807486956
HAE,RUH,1.8921559807486956
BOL,POR,1.8922385571802929
POR,BOL,1.8922385571802929
SRI,SCA,1.8922668308796988
SCA,SRI,1.8922668308796988
BUN,MRT,1.8923141651239712
MRT,BUN,1.8923141651239712
KWL,HNS,1.8923473609840622
HNS,KWL,1.8923473609840622
BAR,WIL,1.8923474173207029
WIL,BAR,1.8923474173207029
DGY,BOS,1.8923946765506767
BOS,DGY,1.8923946765506767
WRL,SAL,1.8924240549711693
SAL,WRL,1.8924240549711693
GWN,EDU,1.8924555668729828
EDU,GWN,1.8924555668729828
NLN,BGW,1.8924924319426704
BGW,NLN,1.8924924319426704
SHE,SDE,1.8924977182939073
SDE,SHE,1.8924977182939073
BEX,BRD,1.8925198002888899
BRD,BEX,1.8925198002888899
NMD,KWL,1.8926089852850074
KWL,NMD,1.8926089852850074
STN,WRT,1.8926344216629818
WRT,STN,1.8926344216629818
NSM,COP,1.8927160966677585
COP,NSM,1.8927160966677585
ABE,AGB,1.892765568098653
AGB,ABE,1.892765568098653
KIN,HAL,1.8927687411156042
HAL,KIN,1.8927687411156042
BAI,TFW,1.8928948312514882
TFW,BAI,1.8928948312514882
STG,WRL,1.8929187541096129
WRL,STG,1.8929187541096129
MSS,SKP,1.892918801119232
SKP,MSS,1.892918801119232
SHN,ECA,1.8929287583279402
ECA,SHN,1.8929287583279402
SLF,REI,1.8929811525974154
REI,SLF,1.8929811525974154
HCK,BOL,1.892995215005506
BOL,HCK,1.892995215005506
SEG,LIC,1.8929970710697455
LIC,SEG,1.8929970710697455
NEW,GWN,1.8930155426092443
GWN,NEW,1.8930155426092443
SWK,HAE,1.8931082497394132
HAE,SWK,1.8931082497394132
DNC,AGY,1.893143010069368
AGY,DNC,1.893143010069368
WRT,SWK,1.8931960711117992
SWK,WRT,1.8931960711117992
STV,MTY,1.8932166523753375
MTY,STV,1.8932166523753375
STH,ERY,1.8932984163289532
ERY,STH,1.8932984163289532
GLO,ASF,1.89335353225282
ASF,GLO,1.89335353225282
HAG,WAE,1.893487666969076
WAE,HAG,1.893487666969076
SHN,ELM,1.8935565308908104
ELM,SHN,1.8935565308908104
CAB,KWL,1.8936593113156808
KWL,CAB,1.8936593113156808
COP,MRY,1.8936926438175776
MRY,COP,1.8936926438175776
SCE,CRY,1.8937118504195605
CRY,SCE,1.8937118504195605
DUD,MSU,1.8937305903770307
MSU,DUD,1.8937305903770307
MAL,STA,1.893731766008929
STA,MAL,1.893731766008929
WAT,RIH,1.8937346928088021
RIH,WAT,1.8937346928088021
HYN,PKN,1.8937650457273656
PKN,HYN,1.8937650457273656
NDE,RCH,1.893799548548001
RCH,NDE,1.893799548548001
NMD,LAC,1.8938129140912041
LAC,NMD,1.8938129140912041
HAL,CHI,1.8938344588669342
CHI,HAL,1.8938344588669342
SPE,EXE,1.893838939906845
EXE,SPE,1.893838939906845
RIH,RCT,1.8938527540173817
RCT,RIH,1.8938527540173817
COL,KIR,1.8939261613772238
KIR,COL,1.8939261613772238
MSU,WIL,1.8939432952940383
WIL,MSU,1.8939432952940383
BBD,ELM,1.8939468117743983
ELM,BBD,1.8939468117743983
TES,NNO,1.8940216955139049
NNO,TES,1.8940216955139049
SCB,WLL,1.8940513728761323
WLL,SCB,1.8940513728761323
WOI,HAE,1.8940716831457003
HAE,WOI,1.8940716831457003
RCT,HOR,1.8942408703906461
HOR,RCT,1.8942408703906461
TAN,MAN,1.894326113478051
MAN,TAN,1.894326113478051
GRA,RYE,1.8943389233028782
RYE,GRA,1.8943389233028782
EHE,DAL,1.894373340441992
DAL,EHE,1.894373340441992
NTL,SLG,1.8943765972835245
SLG,NTL,1.8943765972835245
SGC,EDN,1.8944494372723772
EDN,SGC,1.8944494372723772
BNE,EDE,1.8944522751313735
EDE,BNE,1.8944522751313735
LAC,LUT,1.8944679469803016
LUT,LAC,1.8944679469803016
WOI,LIV,1.8944811547143223
LIV,WOI,1.8944811547143223
MOL,WRT,1.8945614308255203
WRT,MOL,1.8945614308255203
STN,CHW,1.8945628463288622
CHW,STN,1.8945628463288622
HAE,LBH,1.8945690477929527
LBH,HAE,1.8945690477929527
HAS,EST,1.8945922603438836
EST,HAS,1.8945922603438836
SKP,WOT,1.8946470820549908
WOT,SKP,1.8946470820549908
KWL,TOB,1.8946869166342817
TOB,KWL,1.8946869166342817
MEA,SFT,1.8948019936487
SFT,MEA,1.8948019936487
WOX,AGY,1.8948066597270263
AGY,WOX,1.8948066597270263
WGN,POR,1.8948418060479542
POR,WGN,1.8948418060479542
FOE,SCE,1.8948678292215781
SCE,FOE,1.8948678292215781
ROH,WLV,1.8949102103194169
WLV,ROH,1.8949102103194169
NWP,SEV,1.894964109094732
SEV,NWP,1.894964109094732
TWH,WRT,1.8949716712094473
WRT,TWH,1.8949716712094473
ANN,CAR,1.8950129915784146
CAR,ANN,1.8950129915784146
EDN,RCT,1.8950203789661044
RCT,EDN,1.8950203789661044
MAN,ARU,1.895068130869049
ARU,MAN,1.895068130869049
TUN,STA,1.8951242580333458
STA,TUN,1.8951242580333458
SWD,NOW,1.8951245721045784
NOW,SWD,1.8951245721045784
CHE,ADU,1.8951732183072363
ADU,CHE,1.8951732183072363
KHL,ELN,1.8952511416939433
ELN,KHL,1.8952511416939433
SDE,TOB,1.8952545630787525
TOB,SDE,1.8952545630787525
LEW,BUR,1.8952741423537958
BUR,LEW,1.8952741423537958
HIL,RCC,1.8953221949611128
RCC,HIL,1.8953221949611128
ELM,POW,1.8953500091074869
POW,ELM,1.8953500091074869
NWL,TEI,1.8953826590613163
TEI,NWL,1.8953826590613163
EPP,BUN,1.8954132637573253
BUN,EPP,1.8954132637573253
ALL,RCT,1.8954275868935437
RCT,ALL,1.8954275868935437
CAY,YOR,1.8955685624707073
YOR,CAY,1.8955685624707073
NNO,DAL,1.8955792563512954
DAL,NNO,1.8955792563512954
ELM,HAE,1.8955887267609886
HAE,ELM,1.8955887267609886
CHE,BRA,1.8956279184357894
BRA,CHE,1.8956279184357894
IOW,ESK,1.8956921555657917
ESK,IOW,1.8956921555657917
IVC,BOL,1.8957100217225844
BOL,IVC,1.8957100217225844
DAR,OLD,1.895711167720268
OLD,DAR,1.895711167720268
RCC,EPP,1.8957265286680876
EPP,RCC,1.8957265286680876
HAO,SWA,1.8957629773284947
SWA,HAO,1.8957629773284947
SEV,SKP,1.8957654359835405
SKP,SEV,1.8957654359835405
MAV,NBL,1.8958018591294161
NBL,MAV,1.8958018591294161
ARU,OLD,1.8959235482680894
OLD,ARU,1.8959235482680894
ANS,CHO,1.8959809982553226
CHO,ANS,1.8959809982553226
HMF,WRX,1.896071655820802
WRX,HMF,1.896071655820802
HAV,RCH,1.896167642949154
RCH,HAV,1.896167642949154
MLN,GWN,1.8961985557611403
GWN,MLN,1.8961985557611403
TOR,OXO,1.8962078058773801
OXO,TOR,1.8962078058773801
WGN,KTT,1.8962317677069385
KTT,WGN,1.8962317677069385
COP,SKE,1.8962437344868124
SKE,COP,1.8962437344868124
LND,BOL,1.8962631360371802
BOL,LND,1.8962631360371802
TOR,COV,1.8963238171426313
COV,TOR,1.8963238171426313
ASH,THA,1.8964292021739286
THA,ASH,1.8964292021739286
SHF,WLN,1.8964405853486335
WLN,SHF,1.8964405853486335
BRE,CHE,1.8964413478939772
CHE,BRE,1.8964413478939772
HMF,HYN,1.89646623513002
HYN,HMF,1.89646623513002
HYN,ELM,1.896485864181401
ELM,HYN,1.896485864181401
DEN,RUH,1.8964902328207955
RUH,DEN,1.8964902328207955
RYE,WAE,1.8965188873131251
WAE,RYE,1.8965188873131251
HRW,MDB,1.8965627288834364
MDB,HRW,1.8965627288834364
IPS,SAW,1.8966090312712736
SAW,IPS,1.8966090312712736
MSS,CAY,1.8967148377044722
CAY,MSS,1.8967148377044722
SCE,DAR,1.8967823896263147
DAR,SCE,1.8967823896263147
BNS,SWA,1.8967973837013201
SWA,BNS,1.8967973837013201
PKN,CHO,1.8968216345209767
CHO,PKN,1.8968216345209767
HAR,CHW,1.896834768280422
CHW,HAR,1.896834768280422
RCT,KTT,1.896847900925778
KTT,RCT,1.896847900925778
OLD,NDE,1.8968540750837708
NDE,OLD,1.8968540750837708
CHR,NET,1.8968589591928515
NET,CHR,1.8968589591928515
SRI,HIL,1.896870698875387
HIL,SRI,1.896870698875387
EHA,WRL,1.8969426646926038
WRL,EHA,1.8969426646926038
GAT,POW,1.8969532552424848
POW,GAT,1.8969532552424848
